,period,gameClock,team.name,x_passer,y_passer,x_recipient,y_recipient,player.jersey_nb,pass.recipient.jersey_nb,coord_all_team,coord_all_adversary,completed,distance_sideline,distance_goal,distance_opponent,speed_passer,opponents_closer_to_goal,distance_receiver_sideline,distance_receiver_goal,distance_receiver_opponent,opponents_closer_to_goal_receiver,speed_receiver,bypassed_opponents,angle,opponents_in_path,nearest_defender_pass_line,distance_pass
407,1,2433.113,Aston Villa,31.82213817690328,-32.03537481965383,-34.06505811280666,26.803673183049806,8,10,"{2: [40.087924336628426, 6.557222454846757, 0.75], 14: [40.72550563820503, -23.096907001061297, 0.13], 8: [31.82213817690328, -32.0940261832929, 1.35], 20: [34.47493180667733, -33.56031027426936, 4.55], 12: [30.70637089914424, -17.395994455344795, 0.88], 15: [43.44661155029085, -4.046944091095047, 1.18], 33: [38.06132662804568, -31.47232172871887, 1.33], 19: [23.123707562536875, -5.618800636621819, 1.38], 88: [24.17116255798414, -24.868178182960868, 0.98], 21: [56.3804036679875, -2.052797727367053, 0.45], 10: [34.08782887357726, -26.756752092138555, 1.08]}","{14: [-27.37045444625241, 32.51631600149412, 0.87], 25: [-26.823956187758185, 27.97670045583098, 1.03], 9: [-38.175180431898646, 35.21427872889081, 1.3900000000000001], 7: [-31.617201329967948, 8.211190909468211, 2.71], 10: [-34.21306805781551, 31.765578546914163, 3.45], 15: [-15.563814986700102, 5.044017272959044, 1.58], 1: [35.24913767287748, 2.005876636455806, 0.88], 21: [-35.01004468478626, 19.507443546350906, 0.65], 33: [-18.307691659556518, 28.95031309223935, 1.63], 5: [-2.4364714024534178, 13.712688818811912, 0.05], 11: [-31.309796059564945, -18.146731909924746, 0.85]}",1,2.064429104906715,38.2376168700704,34.213317966012795,1.35,1,7.296130741510741,90.81005839800619,4.964112386294996,9,1.08,0,138.23428425418902,1,3.535561821082847,88.33547534701577
400,1,2406.734,Aston Villa,19.12743904729786,-30.674663183227672,-10.08744702137256,36.38730600167199,10,20,"{2: [12.27344005534946, 25.73621836481894, 2.4], 14: [33.09730078005647, -26.72156127395512, 1.43], 8: [2.4364714024534178, -13.935564000640337, 2.1], 20: [10.08744702137256, -36.38730600167199, 2.25], 12: [33.05175925851529, -7.1554663639651555, 1.8399999999999999], 15: [28.975793080579194, 16.715638637131715, 1.02], 33: [26.50516553696989, -37.03247100170163, 1.46], 19: [0.07969766269707441, 12.222944182379823, 1.01], 88: [-2.1404515124357126, -31.03830163778984, 2.32], 21: [51.95149069810722, -5.478037363888078, 0.27], 10: [19.12743904729786, -30.674663183227672, 3.55]}","{14: [-8.425181485119294, 35.284660365257686, 3.02], 25: [-17.783964161832888, 30.815426455961415, 4.27], 9: [-20.288747846598085, 37.02074072897382, 1.26], 7: [-18.478472365335968, 27.835937183097236, 3.33], 10: [-28.873324657111528, 29.055885546789657, 2.5], 15: [0.03415614115588903, -4.34020090929034, 1.04], 1: [36.54707103680126, 3.0616011819588613, 0.29], 21: [-30.353424107200055, 7.261038818515462, 1.32], 33: [4.6793913383567975, 27.77728581945818, 3.39], 5: [0.4212590742559647, 7.917934091272918, 2.38], 11: [-12.717469890376016, -10.11149509137371, 1.2]}",1,3.425140741332875,45.47521865620015,32.52779358320207,3.55,1,-2.2875020771114407,72.56854863771886,1.9947315890913384,6,2.25,0,113.53987466929843,2,1.0835531488451757,73.1492807822594
398,1,2401.799,Aston Villa,34.94173240247448,-16.621796455309223,-17.08945595832981,37.40783972899161,14,33,"{2: [9.108304308237075, 34.42835045612743, 0.31], 14: [34.91896164170389, -16.715638637131715, 2.04], 8: [-1.6053386343267846, -2.4633572728404634, 1.5], 20: [0.9336011915943003, -25.77140918300237, 2.14], 12: [35.13528386902452, 2.158370181917358, 1.47], 15: [29.70445742523816, 22.064643001013863, 0.92], 33: [17.271622044494553, -37.325727819896926, 4.39], 19: [1.2865479835384868, 18.58075200085378, 1.01], 88: [5.726846333804062, -9.173073273148773, 1.49], 21: [51.006504126127616, -1.6891592728048892, 0.05], 10: [21.358973602815944, -6.486840818479887, 3.65]}","{14: [1.024684234676671, 25.020671728422418, 1.0], 25: [-9.677573327501893, 13.384241182433184, 1.32], 9: [-9.802812511740152, 25.7010275466355, 2.05], 7: [-19.320990513847896, 3.6598450910772597, 3.0], 10: [-26.00420880001685, 12.0000690005514, 2.21], 15: [1.1613087993002271, -11.953147909640153, 1.3900000000000001], 1: [33.60964289739481, 1.0791850909586793, 0.35000000000000003], 21: [-31.753825894591504, 1.1495667273255497, 1.38], 33: [1.628109395097377, 9.959001545912159, 1.51], 5: [1.6167240147120807, -0.38709900001778713, 1.05], 11: [-12.136815490725903, -16.868132182593268, 1.1]}",1,17.478007469251324,24.323042708602912,17.75103405863614,2.04,1,-3.3080358044310643,79.18205354787328,13.789293824945839,9,4.39,0,133.92053377589713,2,2.871959581168216,75.00964037005781
397,1,2397.511,Aston Villa,34.47493180667733,6.9795122730479795,-36.97971549144252,14.815334455226216,12,14,"{2: [12.83132369422898, 37.94743227447095, 2.18], 14: [36.922788589516045, -14.85052527340965, 1.31], 8: [0.31879065078829766, 4.246358727467847, 1.49], 20: [3.005740421718235, -19.237647273611238, 1.04], 12: [34.429390285136144, 6.920860909408921, 1.42], 15: [29.966321174099978, 25.912172455736112, 1.6099999999999999], 33: [10.96412131104038, -35.70695018345891, 2.94], 19: [4.508610632577352, 23.964947182919364, 0.64], 88: [8.026693171633923, -0.7741980000355743, 1.55], 21: [51.245597114218846, -0.4105595454734106, 1.05], 10: [24.922597663413697, 3.4487001819766485, 0.18]}","{14: [-0.8425181485119294, 20.140878273652742, 1.88], 25: [-16.360791613670845, 3.7771478183553775, 3.6], 9: [-16.360791613670845, 18.827087728137826, 2.76], 7: [-15.256409716297101, -10.639357364125239, 1.38], 10: [-24.410255546075362, 1.395902454609596, 0.92], 15: [-1.1385380385296344, -18.557291455398158, 1.1], 1: [30.92269312646487, -0.49267145456809264, 0.18], 21: [-31.321181439950244, -8.328493636746328, 2.94], 33: [-2.675564390544641, 2.70969300012451, 0.6000000000000001], 5: [0.15939532539414883, -6.674525182124875, 1.4], 11: [-14.140642438538059, -23.390163819256593, 1.23]}",1,18.224229722863683,19.515023457873053,8.273568111791187,1.42,0,15.719446038098496,90.89441742354093,18.386747361547194,11,1.31,0,173.7418662523164,0,6.235474188840417,71.88300723932899
396,1,2393.856,Aston Villa,39.8716021093078,23.976677455647177,-37.9930143457339,-8.211190909468211,15,12,"{2: [18.876960678821337, 39.56620991090896, 0.8200000000000001], 14: [40.38394422664613, -13.818261273362218, 1.54], 8: [0.2846345096324086, 8.246381727651647, 1.05], 20: [1.7305778185650444, -21.454668819167654, 2.34], 12: [37.9930143457339, 8.211190909468211, 1.83], 15: [39.8716021093078, 23.976677455647177, 1.6], 33: [19.195751329609635, -33.00898745606221, 1.38], 19: [7.081706599654326, 19.918003091824318, 2.11], 88: [7.081706599654326, -7.284499363971085, 1.05], 21: [53.70483927744286, 3.1085222728701085, 0.79], 10: [21.324817461660054, -7.542565363982942, 1.65]}","{14: [-0.8880596700531149, 20.821234091865822, 0.96], 25: [-15.108399771288248, 0.8211190909468212, 0.7000000000000001], 9: [-20.22043556428631, 16.187776364380188, 1.48], 7: [-16.00784482172666, -14.803604182498402, 1.33], 10: [-27.393225207023004, -0.26979627273966983, 1.83], 15: [-4.303673785642018, -22.67461718286007, 1.77], 1: [30.672214757988353, -2.346054545562346, 0.92], 21: [-29.73861356639405, -14.522077637030923, 0.54], 33: [0.045541521541185376, 2.1466399091895467, 0.52], 5: [0.9449865719795967, -9.7009355459003, 0.65], 11: [-16.679582264459146, -26.463495273943263, 1.23]}",1,10.12312646891337,27.192413325995055,27.883955021609044,1.6,1,14.706147183807118,91.06313425938913,10.390496788608976,11,1.83,0,-157.54065595882872,3,0.3953413426773871,84.25531060758573
416,1,2468.191,Aston Villa,23.6702058210311,-19.44879218271185,-14.425276948170469,36.3990362743998,14,33,"{2: [4.326444546412611, 31.53097309235793, 1.15], 14: [23.57912277794873, -19.577825182717778, 3.18], 8: [-4.611079056045019, -4.551345818390951, 3.15], 20: [-1.3662456462355612, -30.533899910493936, 3.37], 12: [24.63796315378129, 0.5161320000237162, 3.03], 15: [28.770856233643862, 18.005968637191007, 1.29], 33: [14.550516132408728, -36.32865463803293, 2.96], 19: [-0.37571755271477936, 17.525027455350724, 1.34], 88: [3.962112374083128, -15.413578364344614, 2.06], 21: [46.97607946973272, -2.944298454680744, 1.08], 10: [12.159586251496496, 1.5132051818877132, 1.7000000000000002]}","{14: [3.89380009177135, 26.65117963758825, 2.42], 25: [-7.457424152369105, 19.554364637262157, 1.82], 9: [-7.093091980039623, 27.706904183091307, 2.84], 7: [-11.33983886375516, -0.5044017272959044, 2.7199999999999998], 10: [-20.846631485477605, 16.48103318257548, 5.01], 15: [4.075966177936091, -10.017652909551217, 2.67], 1: [35.52238680212459, 1.6422381818936422, 1.45], 21: [-23.021239139069205, 1.8533830909942535, 2.23], 33: [-0.3871029331000757, 14.627650091581229, 1.44], 5: [4.508610632577352, 2.392975636473593, 2.3], 11: [-7.309414207360253, -16.82121109168202, 2.49]}",1,14.651011741848698,34.9418915757711,21.74581833780437,3.18,1,-2.299232349839251,76.3582351986552,11.371635621124994,11,2.96,0,124.2990738506147,4,0.6714130286214771,67.60359273584136
423,1,2617.811,Aston Villa,23.27171750754573,-8.305033091290705,-8.743972135907592,-0.7038163636687039,15,19,"{2: [29.73861356639405, 1.6422381818936422, 2.09], 14: [29.82969660947642, -9.102691636781902, 1.1400000000000001], 8: [-4.554152154118538, -6.322617000290522, 1.67], 20: [9.984978597904894, -25.654106455724254, 0.8200000000000001], 12: [15.438575802461843, -9.595363091349995, 3.2], 15: [23.27171750754573, -8.305033091290705, 1.8399999999999999], 33: [31.526118286885577, -12.926760546048527, 0.58], 19: [8.743972135907592, 0.7038163636687039, 1.5899999999999999], 88: [10.292383868307894, -7.343150727610143, 2.7199999999999998], 21: [52.29305210966611, -1.9354950000889355, 1.71], 10: [18.71756535342719, -12.844648636953844, 1.13]}","{14: [-2.7097205317005297, 24.1995526374756, 1.1], 25: [-7.66236099930444, 9.196533818604397, 4.35], 9: [-30.27372644450298, 11.847575455089848, 0.7000000000000001], 7: [-20.732777681624643, 6.533761909391134, 2.51], 10: [-16.190010907891402, 12.269865273291071, 3.9], 15: [-6.1025638865188405, -1.4545538182486546, 1.63], 1: [38.141024290742756, 6.862209545769862, 1.43], 21: [-24.19393331875473, 8.023506545823224, 3.54], 33: [3.609165582138941, 11.812384636906412, 1.06], 5: [5.396670302630468, 4.222898182012223, 1.54], 11: [-18.84280453766545, -13.302129273338503, 1.5899999999999999]}",0,25.794770833269844,30.57691999392842,21.240092594532094,1.8399999999999999,1,33.39598756089184,61.44716455707254,2.746023354898522,6,1.5899999999999999,0,166.64403298013946,1,0.12026684813559925,32.905666367454174
424,1,2622.179,Aston Villa,14.44804770894106,9.126152182237526,-15.848449496332512,-18.615942819037215,88,2,"{2: [15.848449496332512, 18.615942819037215, 6.55], 14: [22.86184381367506, -4.739030182035939, 1.44], 8: [-6.057022364977655, 4.363661454745963, 3.35], 20: [7.263872685819067, -22.545584182854146, 1.3599999999999999], 12: [13.856007928905651, 4.774221000219375, 2.25], 15: [22.975697617528024, 5.149589727509349, 2.35], 33: [23.13509294292217, -13.876912637001277, 2.24], 19: [6.1025638865188405, 6.240505091195841, 4.83], 88: [14.44804770894106, 9.126152182237526, 2.47], 21: [49.98181989145095, 1.1026456364143027, 1.09], 10: [9.176616590548853, -6.017629909367417, 1.2]}","{14: [0.6148105408060026, 19.202456455427804, 1.65], 25: [-1.593953253941488, -3.3196671819707197, 4.37], 9: [-23.55635201717814, 11.566048909622365, 1.4100000000000001], 7: [-11.077975114893343, -5.1378594547815375, 5.15], 10: [-10.668101421022673, -0.2815265454674815, 1.67], 15: [-7.605434097377958, -11.882766273273283, 5.43], 1: [39.05185472156646, 0.3988292727455989, 1.0], 21: [-17.169153621026886, -9.302106273154703, 3.81], 33: [5.396670302630468, 1.5953170909823953, 2.9], 5: [6.2961153530688785, -6.709716000308309, 3.33], 11: [-15.35887813976477, -16.66871754622047, 3.13]}",0,24.97365174232302,39.32472965157996,11.774587471463683,2.47,1,15.483861105523332,71.03047447677737,2.007826281396831,10,6.55,0,-137.52008308247244,4,0.5585854020391832,41.07921101930881
449,1,2854.429,Aston Villa,-13.468904995805575,26.416574183032015,6.762915948866029,-28.363799455848763,19,12,"{2: [-12.375908478817125, 37.43130027444723, 1.76], 14: [11.02104821296686, 7.800631363994801, 1.5899999999999999], 8: [-31.42364986341791, 11.04991690959865, 1.6600000000000001], 20: [-19.2982197530773, -3.8475294547222476, 0.61], 12: [-6.774301329251325, 28.363799455848763, 0.21], 15: [9.279085014016522, 20.18779936456399, 1.34], 33: [3.8141024290742753, -4.398852272929399, 2.48], 19: [-13.411978093879092, 26.2992714557539, 2.75], 88: [-15.267795096682399, 16.492763455303294, 4.51], 21: [38.03855586727508, 3.8123386365388123, 0.84], 10: [0.15939532539414883, 33.64242218336404, 0.78]}","{14: [22.975697617528024, 3.6246542728938245, 1.58], 25: [20.117967140818642, -27.85939772855286, 1.96], 9: [-1.8102754812621187, 3.014680091047615, 2.03], 7: [16.03061558249725, -21.88868891009669, 2.95], 10: [12.626386847293645, -3.519081818343519, 2.63], 15: [25.742345051155034, -25.853521092097054, 1.1], 1: [53.146955638563334, -0.785928272763386, 1.29], 21: [7.127248121195511, -24.0001380011028, 1.01], 33: [27.484308250105375, -2.686232454668886, 1.15], 5: [26.91503923084056, -15.413578364344614, 2.41], 11: [12.763011411917203, -33.14975072879595, 2.5]}",1,7.683229741528532,71.24639232459651,26.14521541792758,2.75,11,5.7360044687117835,53.98744092490113,4.3788445077931195,10,0.21,1,-69.72949668037376,2,1.8535707257139074,58.39705399035671
448,1,2852.131,Aston Villa,-3.5522386802124597,30.557360455949556,17.271622044494553,-29.877004637736476,12,19,"{2: [-7.480194913139698, 34.48700181976648, 1.78], 14: [13.537217278117353, 8.668671545852868, 0.45], 8: [-35.78425055098641, 11.636430545989237, 1.65], 20: [-19.24129285115082, -3.1554433637813553, 1.3599999999999999], 12: [-3.5522386802124597, 30.557360455949556, 3.22], 15: [11.943264024175866, 21.384287182800783, 0.75], 33: [7.206945783892586, -3.0264103637754265, 0.29], 19: [-17.271622044494553, 29.877004637736476, 1.38], 88: [-8.630118332054629, 19.94146363727994, 0.33], 21: [40.167621999325505, 3.9296413638169296, 1.01], 10: [0.34156141155889036, 34.31104772884931, 1.8]}","{14: [20.687236160083458, 4.1173257274619175, 1.33], 25: [23.772674244498766, -29.9004651831921, 4.2], 9: [-3.745790146762497, 3.0733314546866732, 0.88], 7: [14.060944775840985, -20.234720455475234, 2.9], 10: [10.92996516988449, -0.19941463637279944, 1.78], 15: [29.82969660947642, -22.193676001019796, 2.95], 1: [51.256982494604145, -1.0791850909586793, 0.58], 21: [0.25047836847651955, -23.437084910167837, 3.41], 33: [25.059222228037257, -0.304987090923105, 1.2], 5: [31.924606600370947, -15.542611364350542, 2.7], 11: [4.121507699477276, -32.633618728772234, 3.54]}",1,3.5424434686109905,64.01540676737659,27.484710518986056,3.22,11,4.2227992868240705,46.34378016614369,6.5010945312595405,8,1.38,4,-70.98759238200975,2,0.1056663401416269,63.92140220426123
447,1,2840.227,Aston Villa,-39.51865531736361,19.906272819096504,44.368827361499854,-2.920837909225121,10,8,"{2: [-8.539035288972258, 25.9004421830083, 4.0], 14: [0.9677573327501893, 0.08211190909468212, 3.38], 8: [-44.65346187113226, 2.9794892728641793, 6.2], 20: [-38.846917874631124, -7.683328636716683, 5.94], 12: [-11.897722502634679, 14.475156546119676, 3.64], 15: [4.5769229148891295, 13.607116364261607, 3.08], 33: [-9.06276278669589, -13.536734727894736, 3.5], 19: [-39.234020807731206, 26.897515364872298, 3.85], 88: [-24.76320233801955, 15.917980091640517, 3.7199999999999998], 21: [35.704552888289335, 2.2287518182842287, 1.33], 10: [-39.72359216429894, 19.98838472819119, 4.64]}","{14: [41.05568166937862, 2.076258272822676, 5.21], 25: [42.12590742559647, -23.448815182895647, 4.52], 9: [12.11404472995531, 0.48094118184028095, 4.04], 7: [20.015498717350972, -15.51915081889492, 5.96], 10: [35.26052305326278, -8.727322909491928, 5.33], 15: [33.99674583049488, -19.225917000883427, 5.43], 1: [57.99712768269958, -2.4868178182960867, 0.23], 21: [5.1006504126127625, -12.997142182415397, 3.23], 33: [42.78625948794366, -3.9882927274559883, 6.27], 5: [40.998754767452134, -17.525027455350724, 5.52], 11: [5.237274977236318, -32.0001840014704, 3.81]}",0,13.180506212177406,94.34185413461805,55.16592447692502,4.64,11,8.330334168041162,8.827556935143528,1.9089213874270639,1,6.2,10,-15.222505131318037,2,1.445533502783968,86.93783258397735
446,1,2834.057,Aston Villa,4.428912969880278,27.964970183103166,-3.278989550965347,-16.645257000764843,88,10,"{2: [18.740336114197785, 31.319828183257318, 3.38], 14: [27.93972346551723, 6.088011545734289, 2.45], 8: [-10.873038267958009, 16.05874336437426, 4.52], 20: [7.867297846239774, -3.04987090923105, 5.38], 12: [18.387389322253593, 23.871105001096872, 3.55], 15: [29.18072992751453, 16.035282818918635, 2.33], 33: [21.814388818227794, -6.592413273030193, 4.13], 19: [0.8425181485119294, 37.372648910808174, 6.43], 88: [4.428912969880278, 27.964970183103166, 4.37], 21: [48.43340815905065, 3.566002909254766, 1.35], 10: [3.278989550965347, 16.645257000764843, 6.17]}","{14: [5.20311883608043, 1.3020602727871022, 4.72], 25: [2.914657378635864, -28.281687546754082, 5.76], 9: [-21.83715957899839, -3.0264103637754265, 4.3], 7: [-19.33237589423319, -28.023621546742223, 4.51], 10: [-9.905280935207818, -18.662863909948463, 5.59], 15: [-6.876769752718992, -27.284614364890086, 6.02], 1: [41.76157525326699, -4.504424727479704, 1.55], 21: [-17.396861228732813, -28.973773637694972, 3.07], 33: [9.996363978290189, -14.322663000658123, 3.75], 5: [9.939437076363708, -22.510393364670712, 3.38], 11: [-21.347588222430645, -29.208379092251207, 2.88]}",1,6.134833741457381,55.7858087093239,26.674147776618643,4.37,4,17.454546923795704,58.400496393553944,6.9266496337602845,5,6.17,0,-99.80296608434051,0,1.733786895048111,45.27122850848179
445,1,2831.094,Aston Villa,22.32673093556613,27.014818092150417,-11.61308799300227,-18.029429182646627,12,88,"{2: [29.886623511402902, 32.96206636515096, 3.08], 14: [32.72158322734169, 9.008849454959408, 1.37], 8: [-5.601607149565801, 10.580706000486181, 1.7000000000000002], 20: [18.922502200362526, -1.173027272781173, 0.56], 12: [22.32673093556613, 27.014818092150417, 2.79], 15: [34.08782887357726, 16.786020273498586, 0.91], 33: [33.427476811230065, -1.9003041819055004, 2.2], 19: [19.377917415774377, 35.63656854709203, 3.34], 88: [11.61308799300227, 18.029429182646627, 1.73], 21: [51.87179303541015, 5.149589727509349, 0.68], 10: [18.284920898785927, 18.557291455398158, 3.06]}","{14: [-1.9582854262709712, 3.425239636521025, 1.0], 25: [-5.408055683015763, -24.68049381931588, 4.08], 9: [-32.09538730615039, -0.3753687272899754, 1.4], 7: [-29.943550413329387, -32.844763637872845, 3.44], 10: [-20.823860724707014, -23.284591364706287, 2.7800000000000002], 15: [-20.470913932762826, -27.566140910357568, 4.9], 1: [37.29850614223082, -4.6334577274856334, 0.5700000000000001], 21: [-20.561996975845197, -33.43127727426343, 1.31], 33: [4.747703620668576, -9.607093364077807, 0.7000000000000001], 5: [4.349215307183203, -23.484006001079084, 1.05], 11: [-28.40652406131438, -27.74209500127474, 2.52]}",1,7.08498583241013,40.64830791973756,33.856022084837285,2.79,1,16.07037474191392,66.79165932436429,9.096102834133353,5,1.73,0,-126.99719601810654,0,1.3354715623946705,56.39942837881489
